account_id,customer_id,branch_id,account_type,balance,open_date,status
50749,53345,37,Current,25578.51,2016-12-02,Active
50750,24967,149,Current,47739.62,2022-04-05,Active
50751,41528,44,Salary,48539.59,2006-05-27,Active
50752,41433,24,Fixed Deposit,6577.91,2024-05-28,Active
50753,25952,41,Savings,10832.79,2018-08-18,Active
50754,33728,138,Savings,4373.55,2010-01-14,Active
50755,2614,66,Current,4380.13,2015-03-21,Active
50756,45590,51,Current,4991.41,2023-01-29,Active
50757,52108,66,Salary,39918.06,2020-10-16,Active
50758,39693,72,Savings,147892.1,2013-03-02,Active
50759,28607,37,Fixed Deposit,5695.2,2014-10-04,Active
50760,31979,124,Savings,4916.32,2021-12-10,Active
50761,57989,55,Fixed Deposit,62880.36,2026-01-03,Active
50762,38788,65,Current,77348.02,2012-12-14,Active
50763,26834,128,Savings,4601.48,2024-02-21,Active
50764,6015,97,NRI,60671.55,2015-12-02,Active
50765,9986,139,Salary,73124.78,2011-11-07,Dormant
50766,28888,29,Salary,19790.94,2013-04-16,Active
50767,52238,97,Fixed Deposit,76288.72,2020-02-05,Active
50768,37718,2,Current,13074.74,2009-07-06,Active
50769,29711,75,NRI,95570.86,2022-12-18,Closed
50770,37495,76,Savings,1287.97,2011-11-24,Active
50771,16783,125,Current,37012.1,2019-06-25,Active
50772,2095,138,Savings,2902.8,2013-01-16,Dormant
50773,32596,1,Current,19745.55,2010-07-14,Active
50774,16769,47,Fixed Deposit,74750.54,2008-06-13,Closed
50775,30301,131,Current,159013.36,2018-04-11,Dormant
50776,17045,55,Savings,54280.03,2023-11-15,Active
50777,155,48,Salary,27821.95,2018-05-31,Active
50778,54175,42,Fixed Deposit,22810.74,2025-10-05,Active
50779,6759,24,Savings,38368.65,2009-07-27,Active
50780,53069,27,Fixed Deposit,81963.01,2024-08-07,Active
50781,3519,41,Savings,23972.96,2010-07-09,Dormant
50782,1556,21,Savings,85097.4,2021-07-19,Dormant
50783,4451,9,Savings,3282.43,2011-10-02,Active
50784,15810,81,Salary,41993.13,2016-04-29,Active
50785,45905,90,Salary,33002.46,2008-11-13,Dormant
50786,22504,96,Salary,8766.0,2020-11-22,Active
50787,21106,37,Savings,15670.91,2017-12-02,Active
50788,42167,15,Fixed Deposit,11558.78,2016-07-08,Active
50789,52435,129,Salary,59053.96,2022-09-13,Active
50790,41339,79,Savings,16133.31,2025-12-12,Active
50791,19003,43,Current,216684.66,2020-04-04,Dormant
50792,46671,99,Savings,47566.25,2024-10-31,Active
50793,46970,13,Fixed Deposit,689.84,2024-07-21,Active
50794,6623,136,Savings,61422.46,2008-05-02,Active
50795,1583,60,NRI,94461.19,2012-02-26,Active
50796,22438,76,Savings,3216.98,2005-04-30,Active
50797,3140,146,Savings,71292.5,2012-07-21,Dormant
50798,25075,118,NRI,70283.32,2021-02-22,Active
50799,43859,18,Savings,22981.81,2011-06-03,Active
50800,25136,13,Savings,9720.8,2005-11-03,Active
50801,46074,79,Salary,8299.63,2008-09-16,Dormant
50802,58681,80,Fixed Deposit,110165.23,2009-07-11,Active
50803,9726,28,Savings,36280.56,2022-10-10,Active
50804,35680,72,Savings,58434.18,2009-04-01,Active
50805,22036,87,Fixed Deposit,20610.73,2022-01-14,Active
50806,26937,81,Current,76300.34,2011-07-10,Active
50807,46571,86,Current,50588.39,2019-08-13,Active
50808,27786,18,Savings,9865.46,2022-06-11,Active
50809,22637,17,Fixed Deposit,25728.31,2025-10-10,Dormant
50810,36839,29,Savings,93586.86,2015-07-24,Active
50811,30093,134,Savings,23738.43,2009-04-12,Dormant
50812,54414,36,Current,32240.28,2006-11-10,Active
50813,47930,19,Savings,87422.83,2016-01-14,Active
50814,2907,73,Savings,119779.0,2006-09-25,Active
50815,43999,68,Savings,11456.28,2024-07-07,Active
50816,11670,128,Salary,9077.14,2017-01-24,Active
50817,24333,34,Current,17806.53,2023-04-07,Active
50818,44269,36,Savings,2238.8,2018-08-09,Active
50819,17925,68,Savings,34363.98,2022-02-28,Active
50820,58202,110,Current,2934.8,2016-01-09,Active
50821,37521,112,Savings,1981.16,2009-12-07,Dormant
50822,45297,55,Savings,4841.05,2018-04-27,Active
50823,18750,47,Savings,16168.82,2008-02-02,Active
50824,46992,114,Current,105636.93,2024-03-06,Closed
50825,52650,12,Fixed Deposit,25781.47,2009-10-06,Active
50826,13064,102,Salary,81576.77,2009-03-25,Active
50827,52723,81,Savings,58149.6,2012-12-10,Active
50828,46916,16,Savings,39976.83,2018-06-07,Active
50829,16133,37,Salary,20732.78,2021-05-12,Active
50830,36019,72,Salary,199514.73,2026-03-09,Active
50831,1863,23,Savings,60335.48,2022-01-09,Active
50832,8727,13,Savings,4488.41,2014-10-08,Dormant
50833,15380,145,Fixed Deposit,74442.46,2006-08-17,Active
50834,27953,144,Current,66810.75,2020-05-25,Active
50835,36581,11,Salary,10755.21,2013-01-23,Active
50836,6649,18,Salary,9896.76,2013-05-02,Active
50837,22428,15,Current,9662.6,2021-06-26,Active
50838,28026,49,Savings,6913.74,2008-05-20,Active
50839,42475,92,Current,15928.06,2021-01-12,Active
50840,6601,108,Savings,13200.85,2008-09-03,Active
50841,29526,79,Savings,1382.44,2012-10-23,Active
50842,8497,139,NRI,5565.49,2008-09-26,Active
50843,57895,38,Savings,101334.92,2010-05-30,Active
50844,13702,28,Salary,2178.94,2025-03-01,Active
50845,39532,117,Current,43060.1,2018-07-27,Active
50846,35216,30,Savings,18498.89,2017-07-06,Active
50847,36182,126,Fixed Deposit,36035.92,2019-08-18,Active
50848,42966,11,Savings,34779.9,2017-06-10,Active
50849,29966,112,Savings,69130.47,2018-08-23,Active
50850,52178,99,Fixed Deposit,31058.19,2017-02-17,Active
50851,9858,34,Salary,824.27,2020-08-31,Active
50852,33713,92,Current,71343.36,2019-05-10,Dormant
50853,1668,57,Savings,81270.67,2017-04-12,Closed
50854,21160,20,Savings,7140.46,2023-07-08,Active
50855,52370,145,Salary,61212.25,2019-10-09,Closed
50856,25744,54,Savings,1953.91,2014-11-28,Active
50857,22443,85,Savings,48339.82,2008-09-27,Closed
50858,51071,49,Savings,9274.59,2014-07-22,Closed
50859,22056,112,Fixed Deposit,60870.64,2024-11-02,Active
50860,10651,123,Savings,43300.7,2022-06-18,Active
50861,42356,9,NRI,6557.69,2021-06-12,Active
50862,41646,128,Savings,14458.71,2026-03-14,Closed
50863,47472,97,Current,34838.0,2016-07-29,Active
50864,24464,132,Current,27408.84,2009-07-03,Active
50865,53160,75,Current,28147.89,2007-10-08,Active
50866,50444,10,Savings,13813.11,2006-08-07,Active
50867,661,130,Salary,34761.68,2016-05-14,Active
50868,42861,26,Savings,102402.95,2024-08-29,Active
50869,49578,55,Savings,13723.09,2020-07-05,Active
50870,45657,91,Savings,65771.39,2020-08-07,Active
50871,28238,31,Savings,24232.95,2023-01-04,Active
50872,15113,38,Current,37957.62,2005-07-25,Active
50873,17982,92,Savings,90800.85,2008-09-23,Active
50874,7575,35,Current,101119.5,2026-03-13,Active
50875,49581,30,Savings,20251.17,2008-03-07,Active
50876,39546,86,Savings,1891.55,2011-11-08,Dormant
50877,33631,100,Savings,112300.82,2016-08-08,Active
50878,19555,31,Savings,85809.53,2023-03-31,Active
50879,950,67,Current,4107.53,2010-05-09,Active
50880,20510,8,Salary,36258.08,2017-06-11,Active
50881,4854,89,Savings,60914.37,2017-10-13,Active
50882,46506,92,NRI,35360.82,2015-11-22,Active
50883,52078,18,Current,15908.71,2024-03-01,Active
50884,20642,106,Savings,29256.61,2012-03-13,Active
50885,22290,137,Savings,41774.76,2005-11-27,Dormant
50886,37380,101,Savings,38100.3,2013-09-16,Active
50887,3095,111,Fixed Deposit,4941.5,2016-08-03,Active
50888,19651,115,Current,41729.93,2017-06-05,Active
50889,1353,48,Fixed Deposit,14328.11,2013-05-09,Active
50890,38638,12,Savings,59159.28,2019-06-11,Active
50891,55036,143,Savings,11197.49,2013-05-26,Active
50892,33859,3,Current,32979.74,2022-05-07,Active
50893,41746,66,Current,143208.77,2014-08-13,Active
50894,49354,51,Current,283177.44,2013-01-19,Active
50895,48085,131,Current,960.4,2008-01-08,Active
50896,40935,105,Savings,56452.67,2009-03-28,Active
50897,56937,28,Savings,17876.03,2013-01-15,Active
50898,8318,71,Savings,10902.81,2008-09-18,Active
50899,23562,33,Savings,23478.43,2019-03-29,Closed
50900,32741,140,Savings,25891.77,2016-06-03,Dormant
50901,26803,141,Savings,14506.07,2020-04-10,Active
50902,13600,135,NRI,4040.11,2007-11-01,Active
50903,39122,99,Savings,138187.56,2010-09-30,Active
50904,5576,107,Salary,18134.19,2025-03-08,Active
50905,58116,139,Current,45024.51,2009-05-10,Dormant
50906,30500,61,Salary,12526.71,2010-08-06,Active
50907,33017,150,Current,65701.19,2024-05-10,Dormant
50908,15903,73,Current,128878.75,2016-05-15,Closed
50909,55130,99,NRI,12972.86,2021-11-22,Active
50910,33138,82,Savings,5703.91,2012-06-20,Active
50911,28506,22,Savings,51194.01,2023-04-05,Active
50912,30123,133,Current,107423.62,2025-12-31,Active
50913,52004,72,Savings,65056.49,2007-05-25,Active
50914,6579,52,Salary,23383.04,2009-10-18,Dormant
50915,29517,121,NRI,71687.83,2021-12-05,Active
50916,26013,64,Savings,10941.23,2016-05-19,Active
50917,26307,44,Savings,17530.46,2006-07-28,Active
50918,37630,47,Savings,20988.73,2022-07-17,Active
50919,29262,80,Savings,21129.92,2016-03-24,Active
50920,37085,90,Fixed Deposit,58687.92,2006-01-26,Active
50921,32144,53,Savings,36991.76,2021-10-01,Active
50922,32568,145,Fixed Deposit,4689.94,2024-04-19,Active
50923,13014,142,Current,43669.28,2020-12-09,Active
50924,53497,74,Savings,9071.53,2015-04-26,Active
50925,19012,94,Savings,38615.74,2010-03-20,Closed
50926,38168,93,Savings,21604.48,2011-08-05,Active
50927,54135,38,Current,6979.09,2011-12-26,Active
50928,26311,37,Fixed Deposit,96125.39,2011-12-21,Active
50929,1274,102,Savings,6937.14,2021-09-09,Dormant
50930,42447,142,Savings,12208.41,2026-04-03,Active
50931,44311,40,Fixed Deposit,15086.34,2010-08-19,Active
50932,8919,20,Savings,125123.52,2009-05-21,Closed
50933,40239,29,Savings,30738.72,2014-10-27,Closed
50934,18569,77,Savings,15822.8,2021-06-15,Active
50935,45358,30,Current,1695.68,2022-01-05,Active
50936,32415,8,Savings,48248.21,2021-08-26,Active
50937,45617,12,Salary,83726.12,2022-09-17,Active
50938,52439,149,Savings,130902.57,2015-07-24,Active
50939,48356,86,Savings,133550.78,2024-07-31,Active
50940,7880,58,Salary,19664.33,2009-04-26,Active
50941,24082,83,Savings,52071.78,2020-03-24,Active
50942,2096,78,Savings,42856.52,2022-09-03,Active
50943,30560,93,Savings,109384.17,2018-06-05,Active
50944,28171,134,Current,20898.96,2016-02-17,Active
50945,8041,42,Current,7792.92,2009-01-08,Active
50946,1781,5,Salary,23768.65,2016-04-13,Closed
50947,16411,140,Current,80303.98,2008-05-22,Active
50948,45556,8,Savings,8681.1,2024-04-14,Active
50949,40023,90,Savings,62039.75,2021-12-15,Dormant
50950,30468,52,NRI,14734.11,2023-08-17,Active
50951,2102,30,Savings,3397.15,2013-01-23,Active
50952,40246,125,Salary,34414.33,2017-02-04,Dormant
50953,38756,25,Current,6527.08,2024-09-22,Active
50954,31617,95,NRI,28562.37,2022-03-24,Closed
50955,26822,32,Savings,8752.48,2020-02-28,Active
50956,49746,116,Current,16889.2,2010-03-28,Active
50957,13582,28,NRI,123179.85,2005-12-07,Active
50958,24026,44,Savings,29650.37,2016-11-09,Active
50959,37079,35,Current,4038.88,2013-04-07,Dormant
50960,28811,132,Savings,5704.28,2016-04-07,Active
50961,42703,97,Savings,15303.24,2005-12-13,Closed
50962,58614,96,Current,42791.04,2024-06-30,Active
50963,50787,60,Salary,31979.52,2021-01-30,Active
50964,3297,116,Savings,28741.92,2007-02-10,Active
50965,19762,141,Salary,16117.21,2017-12-04,Active
50966,2781,141,Savings,37952.16,2016-11-15,Active
50967,37467,1,Savings,76187.36,2016-04-02,Active
50968,12831,79,Salary,80819.63,2023-05-16,Active
50969,45727,1,Current,150453.86,2019-11-26,Active
50970,34502,101,Fixed Deposit,2478.33,2015-03-03,Dormant
50971,9314,109,Savings,993.43,2012-10-04,Active
50972,14532,25,Savings,28191.66,2015-08-11,Closed
50973,44586,143,Current,75280.09,2010-05-19,Active
50974,3782,65,Savings,4766.33,2025-05-01,Active
50975,24833,20,Fixed Deposit,61680.38,2023-05-12,Dormant
50976,662,26,Salary,1929.43,2025-12-17,Active
50977,47221,73,Current,23573.16,2015-10-29,Active
50978,1353,53,Savings,5622.47,2009-06-07,Active
50979,3194,124,Fixed Deposit,15541.34,2014-07-02,Active
50980,20135,141,Current,32485.76,2014-03-02,Active
50981,41596,150,Savings,24437.09,2010-07-20,Active
50982,51254,92,Salary,27441.74,2017-02-07,Active
50983,44035,134,Savings,10471.4,2021-09-12,Active
50984,23064,109,Current,14034.72,2009-07-13,Closed
50985,4684,91,Savings,11025.72,2016-04-04,Active
50986,26956,13,Savings,9607.76,2005-10-28,Active
50987,161,144,Salary,54260.89,2008-06-02,Active
50988,57874,104,Savings,14512.01,2016-10-04,Active
50989,57584,136,Salary,15157.78,2007-07-08,Closed
50990,27679,71,Savings,18095.78,2023-10-24,Active
50991,28507,73,Salary,10881.66,2007-06-27,Active
50992,33366,142,Fixed Deposit,21354.93,2007-02-27,Active
50993,31089,113,Savings,46689.06,2007-11-19,Active
50994,4786,68,Salary,22892.33,2008-08-10,Active
50995,10154,5,Savings,29991.32,2023-08-03,Active
50996,21431,45,Savings,73770.22,2018-04-25,Active
50997,14064,70,Salary,84162.1,2007-05-03,Active
50998,20596,10,Current,26464.77,2012-06-09,Active
50999,41840,117,Current,9826.07,2008-12-12,Closed
51000,13306,69,Current,15440.43,2011-05-26,Active
51001,45324,128,Savings,31922.67,2017-12-26,Active
51002,59335,60,Savings,12502.4,2025-03-04,Active
51003,51248,118,Savings,2242.15,2012-04-22,Active
51004,33790,28,Current,18308.41,2006-08-10,Active
51005,8759,52,Savings,69199.67,2013-12-22,Active
51006,26584,138,Savings,108101.63,2017-10-29,Active
51007,16026,47,Savings,5390.17,2006-09-08,Active
51008,52687,10,Savings,1090.46,2006-12-22,Active
51009,59215,120,Salary,24226.15,2006-05-08,Dormant
51010,1737,59,Fixed Deposit,24846.65,2008-06-01,Active
51011,58335,104,Current,281077.43,2017-06-24,Active
51012,5826,106,Savings,87629.26,2022-11-04,Active
51013,10558,104,Salary,275984.22,2020-09-01,Closed
51014,37011,8,Fixed Deposit,27556.96,2016-10-15,Active
51015,14937,120,Savings,7517.09,2020-10-11,Active
51016,22163,15,Salary,26646.09,2015-06-04,Active
51017,2708,26,Fixed Deposit,18227.9,2011-06-20,Active
51018,33206,124,Fixed Deposit,112736.44,2008-10-24,Active
51019,2107,133,Current,45399.24,2021-01-05,Active
51020,41986,132,Savings,29916.74,2012-03-09,Dormant
51021,16227,134,Savings,40770.59,2015-12-27,Active
51022,33549,22,Current,16096.7,2012-06-13,Active
51023,42718,108,Savings,61720.88,2025-07-23,Dormant
51024,32058,34,Fixed Deposit,59265.71,2011-03-26,Active
51025,16720,144,Savings,54142.67,2006-06-14,Active
51026,49740,32,Current,62141.62,2017-03-18,Closed
51027,37008,123,Savings,56320.39,2010-09-15,Active
51028,37425,106,Current,35973.87,2012-02-25,Active
51029,9199,41,Current,6105.97,2021-01-18,Active
51030,31376,15,Savings,812.54,2006-11-09,Active
51031,35678,70,Salary,6527.96,2020-04-29,Active
51032,1328,118,Current,73200.14,2010-12-28,Active
51033,18711,37,Savings,49609.98,2011-04-23,Active
51034,3716,101,Savings,8411.18,2019-03-29,Active
51035,20588,13,Savings,80964.31,2017-12-28,Active
51036,17696,50,Salary,8984.83,2021-05-06,Active
51037,33397,54,Savings,11610.32,2010-03-31,Active
51038,364,41,NRI,64276.52,2005-04-27,Active
51039,8475,145,Salary,104821.73,2008-01-14,Active
51040,6615,39,Savings,12352.11,2021-07-12,Active
51041,4626,41,Savings,58806.58,2025-08-23,Active
51042,58815,69,NRI,32651.06,2012-02-04,Active
51043,36598,146,Savings,5323.26,2008-08-14,Active
51044,57527,67,Fixed Deposit,24741.92,2013-04-23,Active
51045,41460,116,Current,52700.1,2017-07-25,Active
51046,54802,139,Savings,39344.19,2007-03-18,Active
51047,49536,95,NRI,15523.22,2014-08-06,Dormant
51048,10319,94,Savings,58896.55,2022-11-14,Active
51049,52008,4,Savings,26470.83,2013-03-03,Active
51050,47403,108,Salary,8705.6,2026-05-24,Active
51051,10832,141,Savings,12043.59,2007-02-02,Active
51052,21658,67,Savings,25299.44,2019-12-25,Active
51053,41988,9,Salary,68703.5,2020-10-17,Dormant
51054,13489,71,Savings,61369.14,2015-04-18,Active
51055,35110,59,Current,6599.58,2021-10-20,Active
51056,3124,137,Current,27266.95,2021-12-08,Active
51057,57454,71,Current,32397.63,2026-03-08,Active
51058,49726,128,Savings,6707.59,2007-01-26,Active
51059,37874,37,Savings,4229.65,2025-08-18,Active
51060,31116,123,Current,1669.62,2005-03-18,Active
51061,48723,128,Savings,40263.73,2023-11-05,Dormant
51062,17296,129,Salary,166437.88,2014-09-16,Dormant
51063,6983,137,Savings,11245.1,2024-10-08,Active
51064,58996,150,Savings,28422.88,2024-01-21,Active
51065,11447,137,Salary,31077.24,2023-06-09,Active
51066,48309,80,Savings,20986.44,2014-03-29,Active
51067,33755,36,Savings,100302.96,2026-05-16,Dormant
51068,44578,144,Savings,11236.93,2012-01-13,Closed
51069,7030,60,Salary,26787.07,2026-02-12,Dormant
51070,6825,25,Current,52209.36,2021-02-11,Active
51071,16713,22,Salary,92158.83,2008-06-15,Active
51072,30293,58,Savings,26362.37,2014-08-10,Active
51073,4838,19,Current,3530.39,2015-05-20,Active
51074,8879,74,Savings,4648.61,2022-11-07,Active
51075,20264,134,NRI,1888.89,2013-02-14,Active
51076,55048,90,Salary,42226.79,2021-12-03,Active
51077,39363,70,Current,66432.92,2018-01-14,Active
51078,3727,47,Savings,4201.69,2021-03-17,Active
51079,2773,78,Current,3387.93,2013-05-14,Active
51080,4698,2,Current,14241.86,2005-09-30,Active
51081,32323,52,Salary,15417.83,2025-11-15,Active
51082,34437,61,Salary,1867.56,2009-02-18,Active
51083,34751,146,Salary,5716.36,2022-07-17,Active
51084,56864,77,Current,27555.91,2013-10-03,Active
51085,47032,47,Fixed Deposit,97881.4,2017-08-07,Active
51086,24523,143,Current,51550.4,2014-10-31,Active
51087,31594,90,Savings,266056.91,2011-08-07,Active
51088,45929,109,Savings,2261.24,2017-01-06,Active
51089,53562,19,Savings,24167.31,2023-03-12,Active
51090,16564,60,Current,105281.72,2023-02-18,Active
51091,42821,52,Current,64422.72,2012-07-01,Active
51092,18176,147,Savings,9142.79,2016-07-08,Active
51093,6067,109,Current,16950.97,2024-09-04,Active
51094,7746,42,Current,15132.2,2011-09-07,Active
51095,22313,118,Savings,688.89,2026-05-25,Active
51096,7335,81,Salary,1943.16,2016-08-04,Active
51097,44411,18,Savings,9863.63,2008-01-03,Active
51098,26823,21,Salary,38170.99,2011-03-16,Active
51099,46480,90,Current,82844.03,2013-03-11,Active
51100,29013,16,NRI,85819.03,2016-07-26,Active
51101,24161,64,NRI,58670.73,2008-10-23,Active
51102,40361,45,Salary,3106.12,2011-03-14,Dormant
51103,504,146,Savings,7610.99,2020-02-25,Active
51104,1278,101,Savings,23515.34,2023-04-24,Active
51105,40441,104,Fixed Deposit,35575.38,2005-09-13,Active
51106,39256,43,Savings,49674.65,2016-11-22,Active
51107,45259,20,Current,14599.74,2016-01-05,Dormant
51108,19452,73,Savings,15031.88,2018-01-21,Active
51109,46295,15,Savings,198244.94,2023-09-06,Closed
51110,20540,29,Savings,22973.06,2026-02-27,Active
51111,44149,80,Savings,16809.33,2011-09-23,Active
51112,47256,64,Current,28926.25,2016-02-29,Dormant
51113,4565,105,Current,4263.19,2009-03-28,Active
51114,50355,76,Savings,87114.41,2014-04-19,Active
51115,53122,22,Current,1509.38,2019-04-05,Active
51116,56442,81,Current,42953.45,2008-12-04,Active
51117,58313,1,Salary,30840.62,2023-09-19,Active
51118,55102,148,Savings,73466.09,2020-09-21,Closed
51119,9705,66,Current,72531.52,2023-05-19,Active
51120,31335,136,Salary,13725.74,2025-03-15,Active
51121,19841,81,Savings,86694.29,2018-05-01,Active
51122,31702,29,Fixed Deposit,38791.81,2019-06-19,Active
51123,18457,110,Current,7900.62,2012-01-18,Closed
51124,49060,58,Fixed Deposit,10995.08,2013-01-11,Active
51125,18802,3,Salary,54545.0,2009-01-09,Active
51126,30980,131,Savings,8038.6,2021-08-26,Dormant
51127,7538,14,Salary,95807.55,2007-04-16,Dormant
51128,44892,113,Salary,78943.93,2019-10-09,Active
51129,32408,11,Savings,5840.81,2025-01-22,Active
51130,59177,3,Salary,13253.9,2011-01-09,Active
51131,36149,16,Fixed Deposit,25961.95,2012-03-18,Active
51132,42856,78,Savings,18056.67,2020-06-20,Active
51133,14246,52,Savings,34473.0,2023-09-20,Active
51134,47222,14,Savings,15159.15,2014-10-10,Active
51135,17240,125,Current,1169.85,2023-03-25,Dormant
51136,14305,37,Salary,59230.69,2006-02-09,Active
51137,46961,30,Current,128729.31,2005-05-14,Active
51138,25979,109,Savings,22351.27,2010-10-31,Active
51139,1082,87,Savings,57382.68,2010-01-11,Active
51140,46469,150,Salary,36112.12,2015-08-31,Dormant
51141,28379,45,Savings,215496.77,2017-05-13,Active
51142,50394,52,Current,23152.21,2025-10-20,Active
51143,54158,50,Savings,53123.45,2021-12-04,Active
51144,52121,102,Savings,14705.92,2013-09-15,Active
51145,55818,144,Current,28945.87,2014-04-13,Active
51146,26858,106,Savings,6829.6,2025-03-27,Dormant
51147,47252,129,Salary,11406.57,2014-01-15,Active
51148,35249,135,Savings,18593.3,2007-04-17,Active
51149,18060,128,Current,16614.71,2019-03-03,Active
51150,13647,82,Fixed Deposit,20190.76,2017-12-21,Active
51151,13288,97,Savings,9832.07,2017-12-14,Active
51152,44200,119,Salary,17678.38,2013-08-15,Active
51153,39025,68,Fixed Deposit,13799.19,2007-04-10,Active
51154,44306,42,Savings,151094.03,2023-11-25,Closed
51155,24841,14,Savings,23799.15,2022-11-11,Active
51156,40406,86,Fixed Deposit,15981.63,2019-12-16,Dormant
51157,15658,69,Savings,64489.6,2007-08-27,Active
51158,18280,110,Current,44661.27,2018-03-11,Active
51159,45403,137,Savings,18754.23,2006-03-26,Active
51160,57679,46,Fixed Deposit,28483.45,2006-10-14,Active
51161,38877,10,Savings,62668.83,2015-06-05,Active
51162,53475,147,Current,46992.24,2020-11-30,Active
51163,25106,101,Current,7661.53,2012-12-14,Closed
51164,31255,128,Fixed Deposit,14926.04,2021-12-22,Active
51165,23712,147,Current,6445.61,2016-09-11,Active
51166,4330,144,Current,65283.89,2011-01-06,Dormant
51167,37494,131,Fixed Deposit,10534.34,2023-02-07,Active
51168,48310,136,Savings,10226.17,2025-06-18,Active
51169,46811,10,Savings,28126.79,2006-07-24,Active
51170,47218,61,Savings,286102.85,2013-05-16,Active
51171,16971,109,Savings,665.74,2011-08-28,Active
51172,8513,110,Savings,35872.14,2014-12-17,Active
51173,48070,45,Fixed Deposit,73213.15,2016-03-21,Closed
51174,18805,76,Savings,6248.27,2026-02-14,Active
51175,53250,13,Savings,64685.87,2009-07-10,Active
51176,14874,79,Salary,20424.67,2010-12-23,Active
51177,18298,88,Current,49804.81,2011-04-09,Closed
51178,27488,91,Savings,6459.78,2025-04-12,Active
51179,11300,102,Savings,18346.36,2007-01-02,Active
51180,32050,21,Savings,16134.82,2023-11-17,Active
51181,22456,64,NRI,98037.03,2005-09-01,Active
51182,18203,25,Current,66116.13,2015-10-08,Active
51183,25945,30,Fixed Deposit,65844.11,2012-06-06,Active
51184,17161,58,Savings,13762.15,2021-11-18,Active
51185,37043,142,Savings,34965.2,2007-12-18,Active
51186,14344,132,Current,11525.11,2014-10-22,Active
51187,19215,94,Salary,77401.8,2008-05-08,Active
51188,37705,26,Savings,52699.22,2006-12-28,Active
51189,19196,19,Salary,17415.81,2018-04-24,Closed
51190,15898,4,Current,68140.21,2012-04-12,Active
51191,48032,81,Savings,71004.51,2019-08-08,Active
51192,37551,4,Fixed Deposit,23769.31,2018-01-19,Active
51193,28406,19,Savings,7885.88,2022-10-27,Active
51194,58586,135,Savings,50064.49,2018-02-10,Dormant
51195,3666,64,Current,57094.47,2006-10-14,Active
51196,19420,86,Current,23252.97,2020-04-18,Active
51197,53382,121,Current,52435.07,2024-08-18,Active
51198,48013,129,Salary,6632.59,2020-08-22,Active
51199,46587,125,Current,109520.99,2023-09-10,Dormant
51200,12039,84,Savings,124565.88,2006-02-09,Dormant
51201,53821,48,Current,14490.36,2021-12-19,Active
51202,38617,20,Savings,11221.67,2019-01-02,Active
51203,41635,28,Fixed Deposit,119931.82,2024-08-15,Active
51204,56749,61,Savings,177259.87,2017-04-19,Active
51205,51761,116,Savings,3640.96,2020-09-25,Active
51206,6767,124,Savings,3913.48,2022-01-24,Active
51207,53039,125,Savings,20114.3,2006-02-01,Active
51208,15712,2,Savings,26132.31,2006-11-03,Active
51209,45392,87,Fixed Deposit,16641.17,2021-08-21,Active
51210,11664,79,Current,98863.99,2022-07-12,Active
51211,33707,108,Savings,6437.57,2022-06-09,Active
51212,26552,122,Fixed Deposit,12351.97,2013-01-27,Active
51213,12656,9,Savings,57613.56,2020-03-10,Active
51214,5078,104,Savings,36632.69,2019-02-21,Active
51215,13295,44,Current,49650.14,2018-04-05,Active
51216,36128,109,Salary,40929.35,2023-11-16,Active
51217,42644,143,Current,10429.53,2023-09-21,Active
51218,13390,49,Savings,40589.17,2016-07-18,Dormant
51219,3022,75,Savings,28775.67,2019-02-24,Active
51220,54464,80,Fixed Deposit,7496.08,2014-10-15,Active
51221,5811,53,Current,6947.35,2024-04-13,Active
51222,17952,129,Savings,65177.04,2010-06-10,Active
51223,18821,139,Savings,31930.1,2025-10-11,Active
51224,52453,133,Savings,28400.6,2010-02-11,Active
51225,33914,112,Current,16761.22,2006-07-16,Active
51226,53505,78,Savings,26366.73,2009-04-19,Active
51227,15699,132,Savings,26866.64,2013-05-01,Active
51228,11708,18,Savings,15946.75,2020-10-24,Active
51229,31816,27,Salary,30824.12,2007-05-01,Active
51230,19512,136,Savings,4713.23,2021-08-22,Active
51231,14775,143,Current,18386.97,2024-12-03,Active
51232,54284,86,Savings,8463.33,2011-01-05,Active
51233,36280,12,NRI,24501.63,2009-12-02,Active
51234,35683,98,Current,12698.14,2022-12-14,Active
51235,25897,11,Savings,54740.3,2017-02-16,Dormant
51236,28444,146,Savings,59138.2,2026-04-23,Active
51237,46594,22,NRI,8258.79,2016-03-09,Active
51238,18407,6,Savings,24143.72,2017-09-04,Active
51239,20747,38,Savings,26679.82,2007-01-11,Active
51240,52942,76,Savings,91547.2,2020-12-25,Active
51241,32682,56,Savings,41718.35,2011-09-09,Dormant
51242,36372,139,Savings,28753.73,2007-02-09,Active
51243,43286,114,Fixed Deposit,5962.99,2011-08-23,Closed
51244,21939,15,Savings,63464.12,2024-12-21,Active
51245,16839,105,Savings,13607.97,2019-11-25,Active
51246,43925,139,Savings,32772.3,2010-08-29,Active
51247,19236,127,NRI,10809.27,2015-09-20,Active
51248,8619,45,NRI,1877.65,2011-02-18,Dormant
51249,8601,100,Current,2725.26,2011-02-10,Active
51250,23718,109,Current,2809.38,2008-10-13,Active
51251,12075,54,Salary,12631.1,2015-07-28,Active
51252,44507,132,Savings,63558.38,2022-01-07,Dormant
51253,21151,67,Salary,4666.34,2019-08-13,Active
51254,51262,32,Savings,19458.1,2016-09-11,Active
51255,14624,4,Fixed Deposit,8068.74,2020-07-23,Active
